1414-370-1,Day-Date  Certified Pre-Owned,1999,18348,36,65000,"Grossular
1412-995-0,Datejust  Certified Pre-Owned,2012,116200,36,8900,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-995-0.html
1412-992-7,Deepsea  Certified Pre-Owned,2015,116660,44,17500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1412-992-7.html
1412-988-1,GMT-Master  Certified Pre-Owned,1991,16700,40,15000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1412-988-1.html
1412-990-5,Submariner Date  Certified Pre-Owned,2016,116610,40,14000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1412-990-5.html
1412-989-2,GMT-Master  Certified Pre-Owned,1993,16700,40,15000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1412-989-2.html
1412-983-6,GMT-Master  Certified Pre-Owned,1996,16700,40,15000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1412-983-6.html
1412-984-7,Submariner Date  Certified Pre-Owned,1995,16613,40,14000,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1412-984-7.html
1412-981-4,Submariner  Certified Pre-Owned,2007,14060M,40,10400,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1412-981-4.html
1412-828-6,Datejust  Certified Pre-Owned,2005,16200,36,7000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-828-6.html
1412-827-5,Datejust  Certified Pre-Owned,2007,116200,36,8500,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-827-5.html
1412-815-1,Day-Date  Certified Pre-Owned,2013,218238,41,43000,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1412-815-1.html
1412-811-7,Explorer  Certified Pre-Owned,2014,214270,39,10000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1412-811-7.html
1412-822-0,Datejust  Certified Pre-Owned,2008,116200,36,8900,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-822-0.html
1412-797-6,GMT-Master  Certified Pre-Owned,1996,16700,40,15100,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1412-797-6.html
1412-796-5,GMT-Master  Certified Pre-Owned,1998,16700,40,15000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1412-796-5.html
1412-795-4,Explorer  Certified Pre-Owned,2010,214270,39,10000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1412-795-4.html
1412-462-6,Milgauss  Certified Pre-Owned,2009,116400,40,11400,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/milgauss/1412-462-6.html
1412-465-9,Oyster Perpetual  Certified Pre-Owned,2019,114300,39,10600,"Blue
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1412-465-9.html
1412-459-1,Explorer II  Certified Pre-Owned,2003,16570,40,10500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-459-1.html
1412-450-2,Explorer II  Certified Pre-Owned,1997,16570,40,10000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-450-2.html
1412-451-3,Explorer II  Certified Pre-Owned,1995,16570,40,11000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-451-3.html
1412-432-0,Submariner Date  Certified Pre-Owned,2010,116610,40,14500,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1412-432-0.html
1412-431-9,Submariner Date  Certified Pre-Owned,2015,116610,40,14500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1412-431-9.html
1412-416-0,Datejust  Certified Pre-Owned,2017,116234,36,10500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-416-0.html
1412-413-7,GMT-Master II  Certified Pre-Owned,2015,116710,40,15400,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1412-413-7.html
1412-379-2,Datejust  Certified Pre-Owned,1991,16233,36,8500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-379-2.html
1412-386-1,Turn-O-Graph  Certified Pre-Owned,2008,116264,36,9500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1412-386-1.html
1412-266-4,Datejust  Certified Pre-Owned,1989,16234,36,7900,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-266-4.html
1412-253-9,GMT-Master II  Certified Pre-Owned,2007,116710,40,15500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1412-253-9.html
1412-289-1,Milgauss  Certified Pre-Owned,2017,116400,40,12500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/milgauss/1412-289-1.html
1412-286-8,Milgauss  Certified Pre-Owned,2011,116400,40,11600,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/milgauss/1412-286-8.html
1412-287-9,Milgauss  Certified Pre-Owned,,116400,40,12000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/milgauss/1412-287-9.html
1412-274-4,Datejust  Certified Pre-Owned,2016,116234,36,10500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-274-4.html
1412-273-3,Datejust  Certified Pre-Owned,2005,116234,36,10000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-273-3.html
1412-270-0,Datejust  Certified Pre-Owned,1997,16233,36,8200,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-270-0.html
1412-269-7,Datejust  Certified Pre-Owned,1993,16233,36,8300,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-269-7.html
1412-259-5,Explorer II  Certified Pre-Owned,2005,16570T,40,11000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-259-5.html
1412-257-3,Explorer II  Certified Pre-Owned,2001,16570,40,10100,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-257-3.html
1412-045-3,Pearlmaster  Certified Pre-Owned,2008,81319,34,23000,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/pearlmaster/1412-045-3.html
1412-206-2,Explorer II  Certified Pre-Owned,2010,16570,40,10200,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-206-2.html
1412-210-8,Submariner Date  Certified Pre-Owned,2006,16610T,40,17000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1412-210-8.html
1412-200-6,Datejust  Certified Pre-Owned,2006,116234,36,10000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-200-6.html
1412-196-7,Datejust  Certified Pre-Owned,2016,116234,36,10500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-196-7.html
1412-188-7,Datejust  Certified Pre-Owned,1999,16234,36,8000,"White
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-188-7.html
1412-194-5,Datejust  Certified Pre-Owned,2005,16200,36,7500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-194-5.html
1412-199-0,Datejust  Certified Pre-Owned,2006,116234,36,11000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-199-0.html
1412-181-0,Datejust  Certified Pre-Owned,1989,16234,36,7500,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-181-0.html
1412-184-3,Turn-O-Graph  Certified Pre-Owned,1998,16264,36,8000,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1412-184-3.html
1412-179-6,GMT-Master  Certified Pre-Owned,1997,16700,40,15000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1412-179-6.html
1412-178-5,GMT-Master  Certified Pre-Owned,1995,16700,40,14000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1412-178-5.html
1412-169-4,Yacht-Master II  Certified Pre-Owned,2008,116688,44,39000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master-ii/1412-169-4.html
1412-168-3,Datejust  Certified Pre-Owned,2020,126200,36,9400,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-168-3.html
1412-173-0,GMT-Master II  Certified Pre-Owned,1988,16760,40,16500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1412-173-0.html
1412-175-2,Oyster Perpetual  Certified Pre-Owned,2012,176200,26,5400,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1412-175-2.html
1412-164-9,Day-Date  Certified Pre-Owned,1995,18239,36,22000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1412-164-9.html
1412-167-2,GMT-Master II  Certified Pre-Owned,2001,16710,40,14000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1412-167-2.html
1412-163-8,Day-Date  Certified Pre-Owned,1997,18206,36,27500,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1412-163-8.html
1412-158-1,Milgauss  Certified Pre-Owned,2007,116400,40,11600,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/milgauss/1412-158-1.html
1412-157-0,Air-King  Certified Pre-Owned,2020,116900,40,11000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/air-king/1412-157-0.html
1412-087-3,GMT-Master II  Certified Pre-Owned,2007,116718,40,45000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1412-087-3.html
1412-077-1,Explorer II  Certified Pre-Owned,1997,16570,40,11000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-077-1.html
1412-078-2,Explorer II  Certified Pre-Owned,1994,16570,40,9800,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-078-2.html
1412-076-0,Explorer II  Certified Pre-Owned,2012,216570,42,11500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-076-0.html
1412-082-8,Explorer  Certified Pre-Owned,2020,214270,39,10000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1412-082-8.html
1412-072-6,Explorer II  Certified Pre-Owned,1996,16570,40,11000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1412-072-6.html
1412-059-9,Explorer  Certified Pre-Owned,2010,214270,39,9500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1412-059-9.html
1412-066-8,GMT-Master  Certified Pre-Owned,1999,16700,40,14000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1412-066-8.html
1412-055-5,Oyster Perpetual  Certified Pre-Owned,2008,176200,26,5000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1412-055-5.html
1412-060-2,Yacht-Master  Certified Pre-Owned,2006,16622,40,12700,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1412-060-2.html
1412-009-9,Datejust  Certified Pre-Owned,2007,116200,36,8600,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-009-9.html
1412-020-4,Datejust  Certified Pre-Owned,2009,116200,36,8600,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1412-020-4.html
1411-979-6,Datejust  Certified Pre-Owned,2006,116234,36,10500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-979-6.html
1411-966-1,Datejust  Certified Pre-Owned,2006,116234,36,10200,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-966-1.html
1411-954-7,Datejust  Certified Pre-Owned,1993,16234,36,7900,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-954-7.html
1411-950-3,Datejust  Certified Pre-Owned,1994,16233,36,8200,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-950-3.html
1411-858-8,Deepsea  Certified Pre-Owned,2009,116660,44,14400,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1411-858-8.html
1411-855-5,Explorer II  Certified Pre-Owned,2002,16570,40,9800,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-855-5.html
1411-841-9,Submariner  Certified Pre-Owned,1999,14060,40,10200,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-841-9.html
1411-837-3,Datejust  Certified Pre-Owned,2015,116300,41,10700,"Blue
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-837-3.html
1411-834-0,Date  Certified Pre-Owned,1987,15038,34,15000,Blue,https://www.bucherer.com/rolex-certified-pre-owned/watches/date/1411-834-0.html
1411-835-1,Explorer  Certified Pre-Owned,1999,14270,36,8500,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1411-835-1.html
1411-824-8,Sky-Dweller  Certified Pre-Owned,2017,326933,42,21000,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1411-824-8.html
1411-822-6,Day-Date  Certified Pre-Owned,1988,18129,36,24900,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-822-6.html
1411-819-1,Day-Date  Certified Pre-Owned,2016,228239,40,42000,"Grey
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-819-1.html
1411-821-5,Yacht-Master  Certified Pre-Owned,2017,116622,40,14500,"Blue
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-821-5.html
1411-815-7,Deepsea  Certified Pre-Owned,2010,116660,44,14500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1411-815-7.html
1411-804-4,Day-Date  Certified Pre-Owned,1980,18038,36,13500,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-804-4.html
1411-811-3,Day-Date  Certified Pre-Owned,1987,18039,36,21500,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-811-3.html
1411-789-2,Datejust  Certified Pre-Owned,1989,16233,36,8200,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-789-2.html
1411-797-2,Cosmograph Daytona  Certified Pre-Owned,2009,116598SACO,40,120000,"Champagne
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1411-797-2.html
1411-779-0,Datejust  Certified Pre-Owned,1988,16234,36,7600,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-779-0.html
1411-782-5,Submariner Date  Certified Pre-Owned,1994,16613,40,14000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-782-5.html
1411-773-4,Datejust  Certified Pre-Owned,2009,116234,36,10200,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-773-4.html
1411-774-5,Datejust  Certified Pre-Owned,2006,116234,36,10200,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-774-5.html
1411-777-8,Submariner Date  Certified Pre-Owned,1988,16800,40,13500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-777-8.html
1411-769-8,Datejust  Certified Pre-Owned,1996,16234,36,7600,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-769-8.html
1411-770-1,Datejust  Certified Pre-Owned,1997,16234,36,7800,Rose,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-770-1.html
1411-747-2,Explorer II  Certified Pre-Owned,1996,16570,40,11000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-747-2.html
1411-796-1,Datejust  Certified Pre-Owned,2011,116333,41,14700,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-796-1.html
1411-795-0,Oyster Perpetual  Certified Pre-Owned,2008,177210,31,6400,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-795-0.html
1411-781-4,Explorer II  Certified Pre-Owned,2013,216570,42,11500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-781-4.html
1411-757-4,Explorer  Certified Pre-Owned,2016,214270,39,10000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1411-757-4.html
1411-758-5,Datejust  Certified Pre-Owned,2020,126334,41,14500,"Blue
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-758-5.html
1411-754-1,Sea-Dweller  Certified Pre-Owned,1994,16600,40,11000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1411-754-1.html
1411-752-9,Explorer  Certified Pre-Owned,2020,214270,39,10000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1411-752-9.html
1411-748-3,Oyster Perpetual  Certified Pre-Owned,2007,114200,34,6900,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-748-3.html
1411-744-9,Oyster Perpetual  Certified Pre-Owned,2015,114200,34,7000,"Silver
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-744-9.html
1411-743-8,Turn-O-Graph  Certified Pre-Owned,2003,16264,36,8400,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-743-8.html
1411-750-7,Turn-O-Graph  Certified Pre-Owned,2006,116264,36,9500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-750-7.html
1411-719-8,Oyster Perpetual  Certified Pre-Owned,2000,77080,31,5000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-719-8.html
1411-718-7,Date  Certified Pre-Owned,2001,15210,34,6000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/date/1411-718-7.html
1411-709-6,Datejust  Certified Pre-Owned,2008,116234,36,10200,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-709-6.html
1411-708-5,Datejust  Certified Pre-Owned,2006,116234,36,10000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-708-5.html
1411-706-3,Yacht-Master  Certified Pre-Owned,2018,116655,40,32500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-706-3.html
1411-696-8,Turn-O-Graph  Certified Pre-Owned,2000,16264,36,8000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-696-8.html
1411-697-9,Yacht-Master  Certified Pre-Owned,2000,168622,35,9000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-697-9.html
1411-698-0,Yacht-Master  Certified Pre-Owned,2005,168622,35,9000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-698-0.html
1411-688-8,Turn-O-Graph  Certified Pre-Owned,2004,116261,36,10800,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-688-8.html
1411-692-4,Explorer II  Certified Pre-Owned,2165,216570,42,11900,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-692-4.html
1411-686-6,Submariner Date  Certified Pre-Owned,2006,16610T,40,17500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-686-6.html
1411-690-2,Explorer II  Certified Pre-Owned,2000,16570,40,10000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-690-2.html
1411-691-3,Explorer II  Certified Pre-Owned,2004,16570,40,10400,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-691-3.html
1411-679-7,Datejust  Certified Pre-Owned,1990,16233,36,8200,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-679-7.html
1411-678-6,Submariner Date  Certified Pre-Owned,2005,16610T,40,17000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-678-6.html
1411-677-5,Yacht-Master  Certified Pre-Owned,1997,16628,40,27500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-677-5.html
1411-594-3,Oyster Perpetual  Certified Pre-Owned,2012,114200,34,7300,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-594-3.html
1411-629-7,Day-Date  Certified Pre-Owned,2000,118235,36,31000,Rose,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-629-7.html
1411-628-6,Yacht-Master II  Certified Pre-Owned,2008,116689,44,34000,"White
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master-ii/1411-628-6.html
1411-620-8,Submariner Date  Certified Pre-Owned,1987,16803,40,13500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-620-8.html
1411-621-9,Cosmograph Daytona  Certified Pre-Owned,2000,116528,40,43000,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1411-621-9.html
1411-619-5,Cosmograph Daytona  Certified Pre-Owned,2008,116519,40,35000,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1411-619-5.html
1411-613-9,Yacht-Master  Certified Pre-Owned,,116655,40,33000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-613-9.html
1411-609-3,Cellini  Certified Pre-Owned,2018,50609RBR,39,15900,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/cellini/1411-609-3.html
1411-595-4,Day-Date  Certified Pre-Owned,1989,18238,36,21000,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-595-4.html
1411-605-9,Datejust  Certified Pre-Owned,2004,116238,36,26000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-605-9.html
1411-593-2,Turn-O-Graph  Certified Pre-Owned,2003,16264,36,8300,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-593-2.html
1411-596-5,Explorer II  Certified Pre-Owned,2012,216570,42,11900,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-596-5.html
1411-589-6,Oyster Perpetual  Certified Pre-Owned,,114300,39,10600,"Red
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-589-6.html
1411-586-3,Explorer II  Certified Pre-Owned,2007,16570T,40,10000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-586-3.html
1411-590-9,Datejust  Certified Pre-Owned,2012,116300,41,10600,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-590-9.html
1411-591-0,GMT-Master  Certified Pre-Owned,1990,16700,40,14000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1411-591-0.html
1411-581-8,Datejust  Certified Pre-Owned,1993,16233,36,8500,"Champagne
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-581-8.html
1411-572-7,Yacht-Master  Certified Pre-Owned,2000,16622,40,12700,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-572-7.html
1411-585-2,Datejust  Certified Pre-Owned,2002,16233,36,8200,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-585-2.html
1411-566-9,Yacht-Master  Certified Pre-Owned,2008,16622,40,12700,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-566-9.html
1411-567-0,Datejust  Certified Pre-Owned,2008,116234,36,10200,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-567-0.html
