1414-370-1,Day-Date  Certified Pre-Owned,1999,18348,36,65000,"Grossular
1411-556-7,Datejust  Certified Pre-Owned,2004,16234,36,7800,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-556-7.html
1411-118-9,Turn-O-Graph  Certified Pre-Owned,2007,116264,36,9800,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-118-9.html
1411-111-2,Submariner  Certified Pre-Owned,2000,14060,40,10000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-111-2.html
1411-117-8,Datejust  Certified Pre-Owned,2004,116233,36,13200,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-117-8.html
1411-134-9,Explorer  Certified Pre-Owned,2008,114270,36,8000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1411-134-9.html
1411-124-7,Datejust  Certified Pre-Owned,,178240,31,7700,"Silver
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-124-7.html
1411-091-5,Oyster Perpetual  Certified Pre-Owned,2007,114234,34,7200,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-091-5.html
1411-070-0,Submariner Date  Certified Pre-Owned,1987,16800,40,13600,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1411-070-0.html
1411-146-3,Turn-O-Graph  Certified Pre-Owned,2004,16264,36,8200,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1411-146-3.html
1411-095-9,Yacht-Master  Certified Pre-Owned,2002,16622,40,12700,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1411-095-9.html
1411-109-8,Submariner  Certified Pre-Owned,1991,14060,40,10000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1411-109-8.html
1411-140-7,Day-Date  Certified Pre-Owned,2008,218239,41,37500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1411-140-7.html
1411-147-4,Datejust  Certified Pre-Owned,,116300,41,10600,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1411-147-4.html
1411-127-0,Sky-Dweller  Certified Pre-Owned,,326939,42,42000,"Silver
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1411-127-0.html
1411-061-9,Oyster Perpetual  Certified Pre-Owned,2002,14000M,34,5700,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-061-9.html
1411-150-9,Oyster Perpetual  Certified Pre-Owned,2006,114210,34,7200,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1411-150-9.html
1411-123-6,Explorer II  Certified Pre-Owned,1999,16570,40,11000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1411-123-6.html
1408-819-2,Day-Date  Certified Pre-Owned,2282,228238,40,44000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1408-819-2.html
1403-807-8,Sea-Dweller  Certified Pre-Owned,2005,16600,40,10500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1403-807-8.html
1410-770-7,Explorer  Certified Pre-Owned,1998,14270,36,8500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1410-770-7.html
1410-751-4,Day-Date  Certified Pre-Owned,2001,118208,36,27500,"Silver
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1410-751-4.html
1410-754-7,Pearlmaster  Certified Pre-Owned,2014,81315,34,28000,Brown,https://www.bucherer.com/rolex-certified-pre-owned/watches/pearlmaster/1410-754-7.html
1410-752-5,Air-King  Certified Pre-Owned,2017,116900,40,11000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/air-king/1410-752-5.html
1410-732-1,Datejust  Certified Pre-Owned,2009,179174,26,7000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1410-732-1.html
1410-601-1,Deepsea  Certified Pre-Owned,2017,116660,44,17400,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1410-601-1.html
1410-591-6,Oyster Perpetual  Certified Pre-Owned,2007,114200,34,6500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1410-591-6.html
1410-792-3,Submariner Date  Certified Pre-Owned,1988,16800,40,13000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1410-792-3.html
1410-785-4,Turn-O-Graph  Certified Pre-Owned,2004,16264,36,8000,Blue,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1410-785-4.html
1410-784-3,Turn-O-Graph  Certified Pre-Owned,2003,16264,36,8000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1410-784-3.html
1410-745-6,Turn-O-Graph  Certified Pre-Owned,2006,116261,36,11300,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1410-745-6.html
1410-711-6,Yacht-Master  Certified Pre-Owned,1995,16628,40,27500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1410-711-6.html
1410-715-0,Explorer II  Certified Pre-Owned,1997,16570,40,9500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1410-715-0.html
1410-707-0,Date  Certified Pre-Owned,1988,15038,34,9500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/date/1410-707-0.html
1410-592-7,Oyster Perpetual  Certified Pre-Owned,,114300,39,9900,"Red
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1410-592-7.html
1410-596-1,Oyster Perpetual  Certified Pre-Owned,2007,116000,36,8200,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1410-596-1.html
1410-433-3,Cosmograph Daytona  Certified Pre-Owned,1997,16520,40,38000,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1410-433-3.html
1410-336-3,Turn-O-Graph  Certified Pre-Owned,1985,16253,36,7100,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1410-336-3.html
1410-262-2,Submariner Date  Certified Pre-Owned,1982,16800,40,12500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1410-262-2.html
1410-229-1,Submariner  Certified Pre-Owned,2000,14060,40,9900,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1410-229-1.html
1410-224-6,Submariner  Certified Pre-Owned,2001,14060,40,9500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1410-224-6.html
1410-367-0,GMT-Master  Certified Pre-Owned,1983,16753,40,14800,Water resistance,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1410-367-0.html
1410-338-5,Turn-O-Graph  Certified Pre-Owned,2004,116261,36,9700,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1410-338-5.html
1410-284-8,Day-Date  Certified Pre-Owned,2001,118205,36,28000,"Rose
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1410-284-8.html
1409-785-3,Sky-Dweller  Certified Pre-Owned,,326939,42,39000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1409-785-3.html
1409-778-4,Deepsea  Certified Pre-Owned,,126660,44,15000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1409-778-4.html
1409-750-2,Explorer II  Certified Pre-Owned,2000,16570,40,9500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1409-750-2.html
1409-711-5,Turn-O-Graph  Certified Pre-Owned,2005,116264,36,9000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1409-711-5.html
1409-626-9,Turn-O-Graph  Certified Pre-Owned,1996,16264,36,8000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1409-626-9.html
1409-609-8,Sea-Dweller  Certified Pre-Owned,1993,16600,40,10500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1409-609-8.html
1409-590-4,Datejust  Certified Pre-Owned,2007,116200,36,8400,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-590-4.html
1409-557-3,Datejust  Certified Pre-Owned,2007,116200,36,8400,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1409-557-3.html
1409-239-2,Day-Date  Certified Pre-Owned,,18038,36,22000,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-239-2.html
1409-151-5,Day-Date  Certified Pre-Owned,,18038,36,20000,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1409-151-5.html
1409-164-0,Submariner  Certified Pre-Owned,1997,14060,40,9600,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1409-164-0.html
1409-143-5,Submariner Date  Certified Pre-Owned,,16808,40,32000,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1409-143-5.html
1409-147-9,GMT-Master  Certified Pre-Owned,1981,16750,40,16800,Water resistance,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1409-147-9.html
1408-707-5,Day-Date  Certified Pre-Owned,1988,18038,36,19500,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1408-707-5.html
1408-704-2,Deepsea  Certified Pre-Owned,,116660,44,14500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1408-704-2.html
1408-477-0,Cosmograph Daytona  Certified Pre-Owned,2002,116528,40,49800,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1408-477-0.html
1408-478-1,Cosmograph Daytona  Certified Pre-Owned,1996,16528,40,50000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1408-478-1.html
1408-474-7,Day-Date  Certified Pre-Owned,1979,18038,36,19800,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1408-474-7.html
1408-413-4,Sky-Dweller  Certified Pre-Owned,,326939,42,42000,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1408-413-4.html
1408-458-7,Air-King  Certified Pre-Owned,,116900,40,10500,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/air-king/1408-458-7.html
1408-243-4,Sea-Dweller  Certified Pre-Owned,1997,16600,40,10500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1408-243-4.html
1408-221-8,Deepsea  Certified Pre-Owned,,116660,44,17000,"Black
sales box (original), sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1408-221-8.html
1408-465-6,Deepsea  Certified Pre-Owned,2008,116660,44,14400,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1408-465-6.html
1408-253-6,Submariner  Certified Pre-Owned,1991,14060,40,9500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1408-253-6.html
1408-360-8,Sky-Dweller  Certified Pre-Owned,,326939,42,39800,"White
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1408-360-8.html
1408-287-6,Datejust  Certified Pre-Owned,1991,16200,36,7000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1408-287-6.html
1408-406-5,Yacht-Master  Certified Pre-Owned,1991,16628,40,27600,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1408-406-5.html
1408-238-7,Submariner Date  Certified Pre-Owned,1991,16610,40,10000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1408-238-7.html
1402-609-0,Sea-Dweller  Certified Pre-Owned,2004,16600T,40,10600,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1402-609-0.html
1402-469-6,Sea-Dweller  Certified Pre-Owned,2006,16600T,40,10600,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1402-469-6.html
1407-453-8,Turn-O-Graph  Certified Pre-Owned,2006,116264,36,9400,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1407-453-8.html
1407-521-3,Datejust  Certified Pre-Owned,,126333,41,14500,"White
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1407-521-3.html
1406-864-9,Datejust  Certified Pre-Owned,,126234,36,12500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1406-864-9.html
1406-690-5,Oyster Perpetual  Certified Pre-Owned,,176200,26,5000,"Blue
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1406-690-5.html
1406-503-7,Datejust  Certified Pre-Owned,1976,16200,36,7000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1406-503-7.html
1406-548-0,Turn-O-Graph  Certified Pre-Owned,2004,116264,36,9400,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1406-548-0.html
1406-536-6,Turn-O-Graph  Certified Pre-Owned,1999,16264,36,7500,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1406-536-6.html
1406-538-8,Turn-O-Graph  Certified Pre-Owned,2000,16264,36,7900,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1406-538-8.html
1406-524-2,Datejust  Certified Pre-Owned,1989,16233,36,9000,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1406-524-2.html
1406-518-4,Turn-O-Graph  Certified Pre-Owned,1997,16264,36,7900,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1406-518-4.html
1406-498-7,Datejust  Certified Pre-Owned,2006,116200,36,8400,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1406-498-7.html
1406-499-8,Datejust  Certified Pre-Owned,2006,116200,36,8000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1406-499-8.html
1406-546-8,Turn-O-Graph  Certified Pre-Owned,2004,116264,36,9000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1406-546-8.html
1406-209-4,Turn-O-Graph  Certified Pre-Owned,2002,16264,36,7500,Blue,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1406-209-4.html
1406-170-6,Oyster Perpetual  Certified Pre-Owned,,114300,39,10100,Blue,https://www.bucherer.com/rolex-certified-pre-owned/watches/oyster-perpetual/1406-170-6.html
1406-149-9,Sea-Dweller  Certified Pre-Owned,,16600,40,10500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1406-149-9.html
1406-172-8,Yacht-Master  Certified Pre-Owned,,168622,35,8500,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1406-172-8.html
1406-243-6,Cosmograph Daytona  Certified Pre-Owned,2000,116519,40,37500,"Mother-of-pearl
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1406-243-6.html
1406-139-7,Deepsea  Certified Pre-Owned,2010,116660,44,14000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1406-139-7.html
1405-693-4,Day-Date  Certified Pre-Owned,2002,118239,36,30000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1405-693-4.html
1405-399-1,Cosmograph Daytona  Certified Pre-Owned,2002,116519,40,53000,"Mother-of-pearl
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1405-399-1.html
1405-157-5,Turn-O-Graph  Certified Pre-Owned,2004,116264,36,9000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1405-157-5.html
1399-094-8,Deepsea  Certified Pre-Owned,2007,116660,44,14000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/deepsea/1399-094-8.html
1374-740-1,Turn-O-Graph  Certified Pre-Owned,2005,116264,36,9600,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1374-740-1.html
1384-925-5,Sea-Dweller  Certified Pre-Owned,2002,16600,40,10900,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1384-925-5.html
1375-287-5,Explorer II  Certified Pre-Owned,1997,16570,40,10200,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-287-5.html
1375-286-4,Explorer II  Certified Pre-Owned,1993,16570,40,9800,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1375-286-4.html
1405-398-0,Day-Date  Certified Pre-Owned,,118399,36,55000,Mother-of-pearl,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1405-398-0.html
1403-831-8,Datejust  Certified Pre-Owned,2005,116200,36,8500,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1403-831-8.html
1403-468-9,Submariner Date  Certified Pre-Owned,,116618,40,33500,Blue,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1403-468-9.html
1402-470-9,Cosmograph Daytona  Certified Pre-Owned,1996,16518,40,31000,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1402-470-9.html
1405-079-8,Datejust  Certified Pre-Owned,2008,116200,36,8400,Grey,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1405-079-8.html
1404-407-0,Explorer II  Certified Pre-Owned,1997,16570,40,9600,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1404-407-0.html
1404-061-4,Explorer II  Certified Pre-Owned,1999,16570,40,9600,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1404-061-4.html
1405-060-7,Explorer II  Certified Pre-Owned,1996,16570,40,10900,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1405-060-7.html
1405-047-0,Turn-O-Graph  Certified Pre-Owned,1997,16264,36,7900,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1405-047-0.html
1405-042-5,Air-King  Certified Pre-Owned,,116900,40,10900,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/air-king/1405-042-5.html
1404-824-3,Turn-O-Graph  Certified Pre-Owned,1997,16264,36,7900,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1404-824-3.html
1404-839-0,Turn-O-Graph  Certified Pre-Owned,2002,16264,36,7900,"Silver
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/turn-o-graph/1404-839-0.html
1404-547-1,Explorer II  Certified Pre-Owned,1999,16570,40,9500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1404-547-1.html
1404-199-1,Submariner Date  Certified Pre-Owned,1990,16618,40,30600,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1404-199-1.html
1404-387-3,Sea-Dweller  Certified Pre-Owned,2002,16600,40,10600,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1404-387-3.html
1404-094-3,Datejust  Certified Pre-Owned,1999,16234,36,7200,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1404-094-3.html
1404-050-1,Cosmograph Daytona  Certified Pre-Owned,2007,116518,40,37000,"Black
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1404-050-1.html
1402-841-6,Submariner Date  Certified Pre-Owned,1999,16610,40,10400,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1402-841-6.html
1402-160-8,Explorer II  Certified Pre-Owned,1993,16570,40,9500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1402-160-8.html
1400-734-6,Yacht-Master  Certified Pre-Owned,2005,16628,40,27500,White,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1400-734-6.html
1401-944-8,Sea-Dweller  Certified Pre-Owned,2001,16600,40,10600,sales box (original),https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1401-944-8.html
1401-942-6,Sea-Dweller  Certified Pre-Owned,2000,16600,40,10500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1401-942-6.html
1374-841-5,GMT-Master  Certified Pre-Owned,1998,16700,40,13500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-841-5.html
1400-285-2,Oysterquartz  Certified Pre-Owned,1979,19019,36,28900,Blue,https://www.bucherer.com/rolex-certified-pre-owned/watches/oysterquartz/1400-285-2.html
1400-238-5,Submariner Date  Certified Pre-Owned,2005,16618T,40,38000,"Silver
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1400-238-5.html
1398-896-0,Yacht-Master  Certified Pre-Owned,,116655,40,32800,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1398-896-0.html
1399-116-7,Submariner Date  Certified Pre-Owned,,16618,40,29500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner-date/1399-116-7.html
1398-879-9,GMT-Master  Certified Pre-Owned,1991,16700,40,13500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1398-879-9.html
1398-878-8,GMT-Master  Certified Pre-Owned,1996,16700,40,13500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1398-878-8.html
1398-229-1,Sea-Dweller  Certified Pre-Owned,1996,16600,40,10500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1398-229-1.html
1384-915-3,Submariner  Certified Pre-Owned,2001,14060,40,11900,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/submariner/1384-915-3.html
1384-928-8,Yacht-Master  Certified Pre-Owned,1999,16622,40,12500,"Silver
sales guarantee (original), sales box (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1384-928-8.html
1374-964-5,GMT-Master  Certified Pre-Owned,1999,16700,40,13500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-964-5.html
1374-270-2,GMT-Master  Certified Pre-Owned,1991,16700,40,13500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master/1374-270-2.html
1374-169-6,Day-Date  Certified Pre-Owned,1993,18239,36,24200,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1374-169-6.html
1373-933-4,Day-Date  Certified Pre-Owned,2182,218239,41,40000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1373-933-4.html
1373-924-3,Day-Date  Certified Pre-Owned,1999,18239,36,23500,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1373-924-3.html
1373-860-4,GMT-Master II  Certified Pre-Owned,2001,16710,40,13900,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/gmt-master-ii/1373-860-4.html
1369-454-1,Day-Date  Certified Pre-Owned,2001,118239,36,30000,Silver,https://www.bucherer.com/rolex-certified-pre-owned/watches/day-date/1369-454-1.html
1368-853-8,Cosmograph Daytona  Certified Pre-Owned,1995,16528,40,50000,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/cosmograph-daytona/1368-853-8.html
1366-094-5,Sky-Dweller  Certified Pre-Owned,,326138,42,35000,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1366-094-5.html
1366-035-4,Sky-Dweller  Certified Pre-Owned,,326135,42,38000,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1366-035-4.html
1366-024-1,Sky-Dweller  Certified Pre-Owned,,326135,42,38000,"White
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1366-024-1.html
1366-020-7,Sky-Dweller  Certified Pre-Owned,,326135,42,38000,"Grey
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/sky-dweller/1366-020-7.html
1365-639-2,Yacht-Master  Certified Pre-Owned,,268655,37,27000,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/yacht-master/1365-639-2.html
1355-410-6,Explorer II  Certified Pre-Owned,2002,16570,40,10200,"Black
sales guarantee (original)",https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer-ii/1355-410-6.html
1357-414-8,Datejust  Certified Pre-Owned,,16248,36,18000,Champagne,https://www.bucherer.com/rolex-certified-pre-owned/watches/datejust/1357-414-8.html
1355-472-0,Sea-Dweller  Certified Pre-Owned,1991,16600,40,10500,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/sea-dweller/1355-472-0.html
1352-565-2,Explorer  Certified Pre-Owned,2002,114270,36,7900,Black,https://www.bucherer.com/rolex-certified-pre-owned/watches/explorer/1352-565-2.html
